,Medal
185726,0
214478,0
137842,0
83004,0
660,0
55408,1
57117,0
158333,0
122874,0
170991,1
63821,0
78742,0
196217,0
170956,0
172882,0
198253,3
182085,0
87904,0
214932,0
23119,0
162702,0
7769,0
99146,0
72059,0
53566,0
31020,0
181538,0
157660,0
162894,3
73257,0
40513,0
118161,0
146766,0
183442,0
114605,0
21005,0
141673,0
170529,3
118799,0
48884,0
90807,1
22280,0
160446,0
177575,0
203716,3
158638,0
6815,0
96015,0
144601,0
140736,0
58801,0
123165,0
124333,0
14029,0
207021,2
111974,0
136529,0
70975,0
35299,0
203123,0
39181,0
135435,0
178568,0
175033,0
162084,2
202638,0
110187,1
66558,2
214876,0
96106,0
184518,0
170180,0
36751,0
79358,0
87695,0
15328,0
180392,0
133470,0
209413,0
100685,0
197856,0
112390,0
78070,1
136643,0
36761,0
78807,1
169832,0
60122,2
134236,3
198042,0
203530,1
173317,0
16874,0
165345,0
24500,0
148838,0
206797,0
141818,0
171494,0
213579,0
65416,0
185582,0
84015,0
189125,0
10541,0
61010,0
33989,0
109806,0
89363,0
45722,0
99030,0
77644,0
181764,0
138654,0
149413,0
201594,0
78369,0
149336,0
123112,0
200247,1
190568,0
78624,0
216563,0
183261,0
55286,0
154606,0
37861,0
190110,0
169368,0
87619,0
154138,0
122835,0
169080,0
29206,0
161590,1
171273,0
181805,0
157328,0
70418,0
175097,0
30862,1
198418,0
80948,0
35730,0
170360,0
160422,0
181523,0
59091,0
115439,0
29808,0
57734,0
198274,0
73259,3
29986,0
181332,0
173398,0
120754,0
199643,2
61361,0
169134,0
111027,0
84088,1
71222,3
127255,0
55900,0
86818,2
187241,0
199286,0
145309,0
116812,0
71862,0
215544,0
137450,1
130174,0
41514,0
201347,0
121418,0
166503,0
78588,1
184056,0
37794,0
19245,0
77768,1
100491,0
7754,0
47286,3
174355,0
2103,0
100225,3
39337,0
187128,0
205331,0
3472,0
83809,0
80600,1
168872,0
165011,0
113638,0
22836,3
163567,3
104907,1
53478,0
148265,3
187989,0
41899,2
62614,0
33990,0
193937,0
171069,0
212202,0
53897,2
201414,0
58603,0
101054,0
13733,0
116867,0
209817,0
136793,2
81301,2
208878,0
138065,3
54728,0
149959,0
91135,0
168964,0
150094,0
115167,0
50203,0
42436,3
124010,0
197018,0
46402,0
24173,0
78510,0
99569,2
149671,0
165952,0
186919,0
55765,0
48113,0
120452,0
96195,0
198584,0
59906,0
147501,0
166581,0
17776,0
13634,0
217709,0
73053,0
74036,1
128860,0
202394,3
175725,0
136138,0
216114,0
76132,0
215900,0
181862,0
194000,0
139855,0
59902,0
201665,0
47562,2
10619,0
161140,0
8928,0
30118,0
55285,0
56189,0
20231,0
127959,0
95891,0
69713,2
55916,2
183149,0
16017,0
190664,0
151921,0
94203,2
28289,0
124751,0
115428,0
13900,0
106951,0
137372,0
97447,0
110125,0
158627,0
5535,0
89153,0
202963,0
45965,0
211533,0
29188,0
213824,0
35291,0
218564,0
74693,1
60485,0
21235,0
170234,0
2117,0
204414,1
214578,0
38594,3
94602,1
29810,0
107227,0
183368,0
108907,0
89325,2
104095,0
178384,0
42534,0
138045,0
81987,0
126711,0
218962,0
171006,0
38522,0
204771,0
3434,3
126848,0
62338,0
64371,0
67656,0
172601,3
186624,0
214568,0
93356,0
100808,0
112125,0
172252,0
73406,0
43884,0
76344,0
67990,0
79944,2
58703,0
8522,0
186192,0
16084,0
72565,3
193061,0
175215,0
60374,1
198963,0
124186,0
156085,0
194248,0
118623,0
183431,3
65499,0
76007,0
22371,0
190782,0
24279,0
216806,0
134789,0
48219,0
198822,3
186587,0
43995,0
72044,0
84938,0
217364,0
92205,0
4959,0
125778,0
53956,0
179782,0
188099,0
130803,0
139429,0
48455,1
24034,0
217627,0
32236,0
107383,0
180482,0
216633,0
31652,0
44160,0
90558,0
22728,0
58390,0
134869,0
43693,0
42672,0
58224,0
149212,0
140192,0
174519,0
155229,0
169695,0
143877,0
200383,0
114880,0
71421,0
130791,0
103599,0
75743,1
202527,0
113721,0
71033,2
83100,0
214199,0
180350,0
6818,0
203815,0
177185,0
113999,0
111994,0
139625,0
206135,0
69195,0
28334,3
211534,0
141967,0
6280,0
179025,0
157243,0
30471,0
127689,0
54109,3
54590,1
67820,3
1323,3
78723,3
205576,0
153253,0
34683,0
162511,0
121314,0
187033,0
146056,0
193760,0
165740,0
128813,3
65621,0
62087,0
9975,0
73181,0
218243,0
154558,0
3987,0
11804,2
82161,0
1514,0
110032,0
163085,0
58228,0
36403,0
151774,0
169345,0
64409,0
215600,0
20459,0
218494,0
92618,3
33973,0
57922,2
29345,3
217156,0
53154,0
152582,0
44420,0
82642,0
92920,0
32169,0
62639,0
214059,0
211673,3
134594,0
201017,0
52265,3
144559,0
118043,0
131391,0
65148,0
74188,1
64930,0
159975,0
186393,3
82348,0
61325,0
176454,0
49193,3
87261,0
29307,0
32085,0
115035,0
96632,0
99033,0
24033,0
53670,3
28163,0
118148,0
170317,0
95786,0
119008,0
188361,3
197130,0
147927,2
13360,0
174467,0
180135,0
168134,0
194691,0
212545,0
49111,0
40446,0
45834,0
42979,0
202001,0
140437,0
132934,0
23713,0
186678,0
155683,0
174174,0
110267,0
2609,0
29396,0
122952,0
121818,0
99736,0
209765,0
79311,1
185567,0
70910,0
157263,0
34562,0
8266,0
66477,0
107233,0
99499,0
55761,0
218397,0
41034,0
203400,0
51322,0
77613,0
175257,0
177653,3
85543,1
160180,0
157132,0
5452,0
148819,2
165595,0
9190,0
153166,0
10544,0
129067,0
132411,0
130086,0
12840,0
108623,0
95723,1
15036,0
28344,0
85510,0
184324,1
183903,0
172903,0
127346,0
19499,0
79549,0
20070,3
130992,0
55302,0
182296,0
48186,0
7876,0
117016,3
214305,0
152799,0
28417,0
76366,0
65721,0
178387,0
15439,0
181010,0
45994,0
81495,0
6986,0
3454,0
182414,0
109781,0
154667,0
13007,0
216625,0
119269,0
91939,0
140267,2
143374,0
131366,0
123488,0
172531,0
173316,0
132690,0
50225,0
217731,0
189325,2
4996,0
113129,1
28842,0
134729,0
110952,0
185278,0
18311,0
43436,0
160596,3
104210,0
176255,0
210063,0
81145,0
13891,0
174044,1
58775,0
174485,1
76735,0
30066,0
129520,0
10414,0
192322,0
57697,0
114775,1
99658,0
184716,0
180391,0
115898,1
42437,0
176497,0
89871,0
836,0
133083,0
138719,0
142214,0
138831,0
88309,0
85029,0
41438,0
67107,0
214866,0
198621,0
119753,0
2742,0
209860,1
208243,0
136542,0
42873,0
151474,1
69661,0
27664,0
45930,0
178634,0
87001,1
216036,0
158098,0
148676,0
144437,0
55895,0
68201,0
75167,1
88035,0
109349,0
76206,0
158813,0
76768,1
36952,0
210024,0
199626,0
123751,0
93759,2
184523,0
75788,0
130331,0
207436,0
146208,0
114285,0
182221,0
179141,0
60416,0
49590,0
30850,0
78767,0
57914,0
33235,0
133855,0
87255,2
13676,1
212302,2
169322,0
213261,0
29248,0
213800,0
5290,0
21457,0
103588,0
149071,0
48538,3
66202,0
34818,0
129334,0
190200,0
138571,0
128407,0
149929,1
172991,0
60401,1
184706,0
160287,0
83245,0
37981,0
176640,0
138883,0
180198,0
41406,0
8681,2
184750,0
153921,3
8728,0
123588,0
22881,0
210993,0
216930,0
12815,1
23174,1
93384,0
73170,3
179515,0
218942,0
102386,0
160207,0
209720,0
113115,0
94032,0
9611,0
47661,0
214539,0
167057,0
41883,3
123027,0
196984,0
178251,0
178015,0
67720,0
109030,0
138630,0
128912,3
63007,0
215823,0
25954,0
164332,0
211721,0
41946,0
174257,0
19441,0
28068,0
143490,0
173846,0
73838,0
61703,0
181687,0
22286,2
104639,1
91981,0
54856,0
171091,0
98521,0
138804,0
11349,0
147151,0
111425,0
34268,0
47846,0
14567,0
55043,3
108235,0
31138,0
25741,0
66756,0
180632,0
40896,0
119627,0
9258,2
1252,0
155162,0
149462,0
193879,0
201521,0
204862,0
31969,2
41350,3
110006,3
49976,0
17329,0
177551,3
137362,0
206943,0
59742,0
49300,1
58649,0
82245,1
145590,0
12636,0
197331,0
30758,0
14422,0
206813,0
218586,0
107024,0
179477,0
176453,0
210712,1
116160,0
120634,0
61823,0
104715,0
183457,2
125430,0
105094,0
48169,0
1696,0
123789,0
153769,0
2685,1
208537,0
62409,0
42107,0
80685,3
119781,0
62906,0
3314,1
80170,0
12385,0
149589,0
209877,3
206404,0
97319,0
67489,0
19131,0
169550,0
14288,0
141968,0
27474,0
123843,0
117095,0
73817,1
86601,0
50403,0
216975,0
23954,0
192059,1
154395,2
109101,2
121533,0
25152,2
133768,0
217320,2
153407,0
3115,1
42773,2
158891,1
108115,0
171618,3
95304,0
31007,0
146664,0
91103,0
91830,0
146528,0
173282,0
162151,0
7386,0
31081,0
16170,0
43772,0
87853,3
2284,3
134099,0
118164,0
202023,0
99343,0
88427,0
198432,0
127975,0
52934,0
164829,0
96683,0
213771,0
208259,0
161221,3
44594,1
27810,0
152458,0
140622,0
67234,0
97413,0
39233,0
152755,0
102296,0
150750,0
108875,0
31958,0
190203,0
103085,0
115808,1
150674,0
26735,0
62196,3
19315,0
104093,0
110342,3
25899,0
57866,0
203053,0
63721,0
160485,0
190637,0
63923,0
135988,0
81245,0
145718,2
58973,0
41594,0
102547,0
130855,0
61721,3
40805,0
93112,0
112584,0
125189,0
184436,0
26954,0
60212,0
200508,0
201744,0
128373,2
197124,0
26869,0
208405,0
197237,0
45026,0
153679,0
144182,3
102723,0
64992,0
12567,3
45161,0
49876,0
187724,0
117042,0
105655,0
28174,0
37125,0
146204,0
73065,1
189689,0
46770,2
159062,0
57895,0
104324,0
99410,0
66780,0
83610,0
205659,1
69844,0
75653,0
100242,0
124091,0
145869,0
91138,0
94667,0
157115,2
156069,0
72351,0
20162,0
86125,0
64548,0
207952,0
49501,0
74348,1
197163,0
173331,0
16050,0
68007,0
90450,0
206877,0
74353,2
88837,0
128947,0
8331,0
207879,0
126934,0
72850,0
128560,0
185216,0
76095,2
186779,0
68079,0
107310,2
203169,0
208966,0
103952,0
32091,0
86597,1
118431,0
73340,0
162578,0
7481,0
155622,0
218531,0
29574,0
193500,0
185789,0
46036,0
118521,0
3807,0
98921,0
216040,0
27911,0
34964,0
41599,0
2398,0
3761,0
180481,0
52565,0
83422,1
96794,0
117076,0
215586,0
45881,0
182047,0
170495,0
157881,0
170811,0
57664,0
83741,1
154121,0
69923,0
68502,0
87092,0
38937,0
52871,0
53741,0
5810,0
52236,0
132237,0
149990,0
198977,0
209631,0
67552,0
39082,0
50717,0
175606,0
154528,0
58265,0
24103,0
218451,0
21943,0
188549,2
793,0
14025,0
154936,0
208702,0
47487,0
121554,0
136790,0
21280,0
172154,0
142677,0
204683,0
150542,0
75340,1
202366,0
204026,0
107716,0
65644,0
184446,0
135677,0
122967,0
115174,0
58580,0
107224,0
51865,0
30925,0
35398,0
211687,0
189481,0
138691,0
24048,3
14439,0
79852,0
62294,0
218245,0
43232,3
191787,0
30399,1
107341,0
217760,0
196353,0
155491,0
82741,0
65101,0
213424,3
62443,0
176894,0
25022,0
65554,1
208599,0
186772,0
158151,0
15884,0
131611,0
183276,1
160072,0
62943,0
57501,0
184280,0
14496,0
12526,0
217017,3
2002,0
90644,0
3587,0
174184,0
74257,0
190281,0
138610,3
87366,0
185379,0
89879,0
144398,0
103838,0
146305,0
206784,0
208189,0
9272,3
162632,0
5465,0
170080,0
195845,0
193233,0
146342,0
176266,0
174776,0
146806,0
183408,0
60581,0
197374,0
35197,0
204123,0
123322,0
71550,1
137006,0
75342,0
166408,0
127761,0
177883,1
174385,0
95761,0
218131,0
78570,0
171465,0
71562,2
61903,0
192752,0
91681,1
140875,2
21749,0
154227,0
35271,0
209233,0
112430,0
146814,0
86540,0
26415,0
49180,0
54807,0
22942,0
129257,0
103299,0
84768,0
192799,0
75157,0
132311,0
205280,0
164855,0
199086,0
163970,0
182262,0
119540,3
190999,0
22955,0
79524,2
100511,0
130153,0
172929,0
100283,0
57620,0
208467,0
189526,0
105119,0
103819,0
211155,0
132191,0
180417,0
191526,0
49494,0
32995,0
97954,0
143330,0
96870,0
37358,2
78356,3
216032,0
34220,0
210020,0
19292,2
24109,0
160330,0
60040,0
93432,0
191182,0
56303,0
136476,0
176558,0
184027,2
190224,3
66021,0
158916,0
54671,1
8219,0
46327,0
137839,0
200199,0
142079,0
203665,0
11504,3
22356,0
80360,1
101731,0
124488,0
115778,0
184795,0
150104,0
131933,0
155732,0
25470,0
63954,0
87870,2
151941,0
41167,0
80909,0
33049,0
119694,0
9906,1
217699,0
173672,0
89007,0
93301,0
143359,0
129174,0
141344,2
63619,0
131385,0
198803,0
99253,0
207718,0
88059,1
94990,0
186955,0
60594,0
194865,0
13060,0
213401,0
202744,0
12384,2
121367,0
95355,0
68466,0
96107,0
158013,0
94606,2
63135,0
2136,0
30676,0
210850,0
102548,0
103765,1
90623,0
183268,3
182937,0
180437,0
44478,0
121030,0
63837,0
159052,0
24355,0
35924,0
26399,0
28502,0
154505,0
112197,0
91221,0
76543,0
14192,0
203683,0
159073,0
115600,0
39652,0
7900,0
94184,0
37484,0
80351,1
172328,0
131544,0
80679,0
113932,0
181579,0
35907,2
175875,0
112997,0
32139,0
160866,1
11091,0
195954,0
213031,0
24179,0
161983,0
12630,0
117856,0
108851,0
173587,0
206265,0
102180,2
61098,0
215697,0
108801,0
145092,0
21762,0
102329,0
178463,0
95839,0
109990,0
163734,0
58423,2
203272,0
133806,1
47982,0
139870,0
140227,0
27218,0
90659,0
166721,0
175885,0
128085,0
182390,0
156780,0
212019,2
149756,2
140031,0
191528,0
203772,0
158597,0
145764,0
104505,3
31393,0
168147,0
200375,0
75488,0
209943,0
197522,0
126843,0
165929,0
212440,0
146832,0
99259,0
160358,0
3452,1
206449,0
58622,0
58362,0
18727,0
19838,2
154786,0
99074,0
56278,3
58724,0
153809,0
20973,0
172449,1
186011,0
185326,0
42962,0
46979,2
73250,0
169780,0
23942,0
174351,0
178307,0
210918,0
36108,0
76816,1
40789,0
201910,0
10083,0
38215,0
28428,2
14755,0
209743,0
99749,0
55964,0
6616,0
40637,0
217766,0
32954,0
34343,0
139170,0
218976,0
72234,1
172384,0
94151,0
53283,0
208228,0
95734,0
146147,0
29648,0
123664,0
87399,1
119698,2
28694,1
93564,0
215806,0
11506,0
66594,0
148250,3
124098,0
141552,0
105255,0
54745,0
147158,0
191785,0
28642,0
171232,0
89259,1
199265,0
157771,0
111612,0
107256,3
135717,0
122106,0
142039,0
15949,0
70508,0
216571,0
53313,0
38230,0
15148,0
17186,0
69261,0
210818,3
2546,0
219035,0
109378,0
98957,0
113430,2
176223,0
75506,3
58846,0
38526,0
127552,0
100988,0
18232,0
14647,0
137048,0
29348,0
85581,0
24863,0
38373,0
74762,0
58863,0
13268,0
183016,0
42419,0
208234,0
59357,3
47181,0
217355,0
103679,3
70648,0
31945,0
91962,0
130577,0
30078,0
119047,2
12438,0
189299,1
206662,0
96790,0
107287,0
50556,0
174555,0
12878,0
12973,0
108407,0
75322,0
60832,0
188953,3
215107,0
55694,0
173747,0
115130,0
53508,0
24930,0
114233,0
34433,0
166477,0
31469,3
49841,0
214500,0
29120,3
56948,0
218981,0
26036,0
130919,0
62006,0
26216,0
157183,0
56500,0
6235,0
169049,3
35546,0
160177,0
85377,1
9183,0
85914,0
217464,0
99005,0
78410,0
110966,0
68583,0
99939,2
116861,3
86171,0
86519,0
66237,0
192781,0
25417,0
180019,0
67359,0
49004,0
178172,0
150534,0
21551,0
942,0
182292,1
198893,0
930,2
41744,0
215674,0
119352,0
53207,0
9594,0
103134,0
32435,0
34186,0
38142,0
125981,0
105149,0
153158,0
176474,0
81103,0
164714,0
97703,0
176205,0
49153,0
80178,0
117841,0
72911,0
201769,0
86961,0
95707,0
25262,0
192716,0
111390,0
106580,0
5611,0
118922,0
174187,0
147679,2
37444,0
193419,0
77365,1
20887,0
68762,0
188143,0
7180,0
123523,0
97430,0
106341,0
215773,0
48535,0
131053,0
201364,0
11854,0
161096,0
56148,0
180633,0
79136,1
205874,0
118036,0
27401,0
181227,0
17901,0
126889,0
89369,2
44392,0
137704,2
212368,0
1571,0
145733,0
165711,0
153780,0
216651,0
57020,0
133897,0
199703,0
65741,0
174232,0
212844,0
69263,0
173216,0
126152,0
2833,0
184705,0
188448,0
110499,0
22044,0
89307,0
114447,0
180947,0
199616,0
25945,0
116705,0
176881,0
101119,0
133814,0
14852,0
191950,0
72786,0
76495,3
110217,3
126257,0
69768,0
94641,0
208784,0
211316,0
38690,0
128144,0
209131,0
83207,1
202883,3
16276,0
70014,0
77776,0
21920,0
212041,0
44307,0
185238,0
117826,3
38468,0
191284,0
16583,0
114399,0
43428,0
51140,0
116610,0
171460,0
173648,0
28431,1
33035,0
136323,0
24900,0
174851,0
26382,0
167759,0
43164,0
51616,0
71606,0
60578,0
45438,0
109369,0
23078,0
175608,0
41454,0
17260,0
125749,0
35913,2
72723,1
54218,1
185920,0
126416,0
10818,0
103380,2
58219,0
154634,0
148388,1
26346,0
67292,0
24072,0
111123,0
78425,0
51981,0
199893,0
202407,0
192458,3
87093,0
154582,0
211625,0
24809,0
217212,0
147378,0
146630,0
92868,0
691,1
163920,0
212846,0
143586,0
199023,0
146876,0
27562,0
185388,0
116788,2
178177,0
196705,0
191834,0
196896,0
124202,0
100567,3
27321,0
123558,0
203268,0
198841,0
125330,0
149997,0
177227,0
85148,0
214411,0
34782,0
14988,3
63605,0
108800,0
1038,0
211619,0
112775,0
187739,3
127316,0
57475,0
176072,0
101033,0
170074,0
13171,0
59156,0
137127,0
64059,0
135017,0
53840,0
90834,0
127912,0
199522,0
46463,2
192267,0
104469,0
90882,2
202174,0
60677,0
135241,0
125887,0
155071,0
192675,2
53380,2
62580,0
129280,0
132340,0
145021,3
49366,0
207486,0
178580,0
113106,0
147784,0
113881,0
134968,0
65594,2
118699,0
117393,1
172581,0
171431,0
208569,0
89946,0
21449,3
208557,0
84527,0
76757,0
37277,0
124807,0
186620,0
57831,0
204503,3
90204,0
203718,0
68319,0
97107,0
134601,0
212885,0
146441,0
169130,0
153975,0
54736,1
179673,0
139889,0
18873,0
217739,0
145160,0
74256,0
54834,2
213584,0
26998,0
128030,0
196844,0
179509,0
169845,0
99035,0
172058,0
145288,0
20200,0
77774,0
50690,3
93057,0
139243,0
102013,1
78582,3
102306,0
134089,0
215017,0
162905,0
14571,0
24000,1
170285,0
165455,0
3001,0
203777,3
213757,0
53118,3
85229,0
28342,0
135906,0
88598,2
163003,3
80811,2
59564,0
53600,2
57534,0
35988,0
54447,0
128554,3
122558,0
22093,1
195376,0
134547,0
23632,0
133536,0
77603,3
180226,0
69190,0
133137,0
157259,0
53533,1
106272,2
193774,0
180606,0
98987,0
139812,0
5776,2
33946,0
156593,0
163388,0
217728,0
101496,0
124207,0
181540,0
189270,0
55541,0
49038,0
115532,1
130315,0
24743,2
186153,0
69056,0
92778,0
102305,1
138061,0
117102,0
170195,0
132269,0
16810,0
107560,0
193614,2
62142,0
92379,0
203285,0
9636,0
173104,0
164025,3
183232,0
139630,0
197282,0
114338,0
42603,0
182568,0
170959,0
173431,0
85006,3
97941,0
48551,0
34845,0
73546,0
189324,0
175102,0
99423,0
98662,0
101533,3
51439,0
132750,0
129736,0
84993,0
60632,0
12623,0
35431,2
130446,0
146598,0
107417,0
119602,0
3077,0
176821,0
83057,1
166485,0
114424,0
184228,0
97033,0
121069,0
150185,0
92336,0
182166,3
120395,0
27714,0
13657,0
106648,0
59892,0
105240,3
210307,0
45071,0
156484,0
169009,0
109053,0
175865,0
176005,0
145105,3
107521,0
145619,0
95787,0
28324,0
179259,0
26412,0
15097,0
141157,0
1681,0
22259,0
29450,0
133359,3
173099,0
168243,0
215982,0
22978,0
111696,0
153804,0
134242,0
204881,0
176445,2
181925,0
76574,1
167122,1
55603,0
217844,0
108975,0
5056,0
135972,0
110355,0
88371,0
1013,0
180230,0
133896,0
214454,0
70105,0
92007,0
218321,0
160155,0
46953,0
168094,0
144945,0
34968,0
207982,0
161756,3
183612,0
204566,1
184806,0
94410,0
103198,0
74698,0
194843,0
117048,0
181938,0
114262,0
214268,0
148669,0
62975,0
3445,0
54361,0
113742,0
203188,1
164325,0
180218,0
182702,0
88270,3
106045,2
188003,0
89943,2
184486,0
100229,0
183544,0
30288,0
67402,0
31571,2
151237,0
106399,0
2801,0
14256,0
112757,0
50671,2
98029,0
215477,2
99077,0
38183,0
76466,0
92809,3
199103,0
151413,0
47741,1
62299,0
175390,0
45625,0
91231,0
110414,0
156617,0
45014,0
58831,1
112881,0
72967,0
16109,0
31158,0
164009,0
186838,0
175068,0
3683,0
95369,0
111543,0
45850,0
182240,0
7372,0
217792,0
94661,0
145962,0
111172,0
140858,0
159867,0
89677,0
32468,0
102619,0
36271,0
197156,0
211992,0
141214,0
207453,0
79736,2
210097,0
41362,0
205499,0
157389,0
132474,0
216218,0
58091,0
37979,0
125902,0
97368,0
55306,0
1821,0
177160,0
72738,0
78092,2
59502,0
18556,0
62603,0
178557,0
1060,0
172264,3
139580,0
169469,0
101108,1
117726,0
115936,0
87921,0
89905,0
50260,0
201313,0
64129,0
54210,0
68786,0
75151,2
119990,0
133946,2
150992,0
21131,0
69531,0
136098,0
208535,0
172552,0
218995,0
45270,0
100063,0
202402,3
135024,0
216432,0
179719,0
135932,0
77424,1
134142,3
50736,0
209742,0
137058,0
173590,0
61669,0
111676,0
200178,0
72663,0
186965,0
196768,0
47390,0
45966,0
192783,2
120835,2
59710,0
146384,0
103761,0
58709,2
197643,0
198690,0
18278,2
133162,0
118028,0
81083,0
21249,0
131167,0
166389,0
170635,0
205454,0
203824,0
100803,0
64648,0
38631,0
217162,0
150471,0
212366,0
27885,0
72126,0
88489,3
124383,0
82543,0
167338,0
90673,0
204916,0
47845,0
30027,0
1227,2
130586,0
84521,0
195520,0
22442,0
190119,0
22199,0
108575,0
179273,0
63855,0
4211,0
168901,1
48384,0
9068,0
118800,0
36616,0
113685,0
102596,0
101807,0
148579,3
193612,0
121743,0
114617,0
107061,0
141834,0
42615,0
84944,1
164391,0
212573,0
21270,2
44001,0
41778,0
209653,0
32433,0
200515,0
215636,0
48336,0
134721,0
95686,3
55051,0
217817,0
76790,0
198155,0
56781,0
127423,3
111025,0
181580,0
111225,0
114840,0
96689,0
78439,0
90126,3
133100,0
23788,0
57090,0
148332,0
214330,0
55171,1
37866,0
127302,0
36675,0
13128,0
86959,0
94657,2
96123,0
89271,2
70389,2
183096,0
129289,0
4205,0
32343,0
91715,0
129733,3
76794,0
110983,0
187394,0
110440,0
92958,0
90653,3
83677,0
140894,0
212134,0
86775,2
75760,3
174275,0
31775,0
3294,0
44194,0
113316,3
155072,0
8584,0
188098,0
192355,0
1392,0
24737,0
41275,0
44205,0
118172,0
196540,0
13051,0
120873,0
73186,2
28860,0
198855,0
110083,0
141730,0
120553,0
134361,2
124274,0
184247,0
180026,0
116136,0
154116,0
91131,2
33286,0
135330,0
146825,0
33442,0
116612,0
53080,2
191677,0
20179,0
131080,0
97709,0
179789,0
181097,0
169110,0
132038,0
172543,0
167582,0
65652,0
60605,0
52622,0
166663,0
144277,0
143628,0
86589,0
174194,0
198240,0
172450,0
66413,0
122551,3
48907,1
22362,2
70488,0
216674,0
29369,0
93436,0
148604,2
104075,0
111723,0
186604,0
54634,0
155163,3
93017,0
116785,2
210147,1
140097,0
106417,0
178912,0
16448,0
107174,0
79765,0
88025,0
184067,3
217195,0
123179,0
206364,0
128524,0
104437,0
95253,0
66239,0
142914,0
148042,1
82433,0
46130,0
19600,0
110447,0
84057,0
99076,0
196683,0
91371,0
3959,1
144956,0
84162,0
216129,0
143012,0
70834,0
165658,0
42052,0
138539,0
149092,2
62218,0
53630,0
69969,0
10723,3
85533,3
155443,0
54706,2
391,0
96937,0
170735,0
53370,0
39918,0
184326,0
135595,0
135633,1
9736,0
22307,0
135009,0
73912,0
106260,1
54966,1
138064,3
174542,0
39447,0
195602,0
103386,3
83737,0
22481,3
52747,0
191700,0
128450,0
194429,0
198707,0
11088,0
186516,0
182224,0
7019,0
44981,0
128145,0
8597,0
166385,0
111891,0
99700,1
183920,0
17615,0
1959,0
49769,0
3369,0
103701,0
77374,1
198328,1
176576,0
171630,1
33585,0
101587,0
201888,0
180368,0
110553,3
179579,0
42017,3
151073,0
167915,0
45177,0
212740,0
185263,0
150305,0
84508,1
210980,0
57771,0
134971,0
31692,0
40908,0
111351,0
78189,1
161397,0
70192,0
211181,0
168044,0
12785,0
39062,0
196083,0
119292,0
209823,0
73416,1
157824,0
135062,0
188575,0
51940,0
31691,0
166161,0
114890,0
130006,0
15767,0
148425,0
188129,0
60204,0
80134,1
113295,0
218455,0
121537,0
